x;y;z
12.0942906530515;54.1076441900398;-3.2
12.094324096113;54.1080929220823;-5.95
12.0950208425147;54.1071758042304;-1.51
12.0950542928855;54.1076245359986;-1.64
12.0950877441682;54.1080732677189;-4.22
12.0956841029128;54.1058099510463;-1.11
12.0957175587683;54.1062586826357;-1.95
12.0957510155359;54.1067074141773;-2.67
12.0957844732156;54.1071561456711;-3.78
12.0958179318074;54.107604877117;-1.85
12.0958513913114;54.1080536085152;-1.96
12.0963138608589;54.1039953630665;-1.49
12.0963473212859;54.104444094525;-1.06
12.0963807826251;54.1048928259357;-0.87
12.0964142448764;54.1053415572985;-1.02
12.09644770804;54.1057902886135;-1.43
12.0964811721158;54.1062390198807;-1.95
12.096514637104;54.1066877511001;-2.45
12.0965481030044;54.1071364822716;-2.82
12.0965815698172;54.1075852133952;-3.93
12.0966150375425;54.1080339444711;-2.1
12.0970104976391;54.1030782346671;-3.89
12.0970439644609;54.103526965899;-1.71
12.0970774321949;54.1039756970831;-0.9
12.0971109008413;54.1044244282193;-1.3
12.0971443704001;54.1048731593077;-1.69
12.0971778408713;54.1053218903482;-1.78
12.0972113122549;54.1057706213409;-1.79
12.0972447845511;54.1062193522857;-1.91
12.0972782577597;54.1066680831827;-2.32
12.0973117318809;54.1071168140318;-2.61
12.0973452069147;54.1075655448332;-2.23
12.097378682861;54.1080142755866;-2.18
12.0977740516247;54.1030585644889;-1.27
12.0978075266654;54.1035072953984;-0.98
12.0978410026186;54.1039560262601;-1.49
12.0978744794843;54.1044047570739;-1.79
12.0979079572627;54.1048534878399;-1.81
12.0979414359537;54.105302218558;-1.75
12.0979749155574;54.1057509492283;-1.75
12.0980083960738;54.1061996798507;-1.98
12.0980418775029;54.1066484104252;-2.22
12.0980753598448;54.1070971409519;-2.39
12.0981088430995;54.1075458714308;-2.82
12.098142327267;54.1079946018618;-2.27
12.0985041223511;54.1025901588363;-1.43
12.0985376046979;54.1030388894712;-1.54
12.0985710879574;54.1034876200583;-1.67
12.0986045721297;54.1039363505975;-1.79
12.0986380572148;54.1043850810888;-1.75
12.0986715432127;54.1048338115323;-1.9
12.0987050301235;54.1052825419279;-1.83
12.0987385179471;54.1057312722757;-1.98
12.0987720066837;54.1061800025756;-2.06
12.0988054963333;54.1066287328277;-2.18
12.0988389868958;54.1070774630319;-2.34
12.0988724783714;54.1075261931882;-2.25
12.0989059707601;54.1079749232967;-2.72
12.0992341766403;54.1021217489415;-1.26
12.0992676662928;54.1025704793017;-1.71
12.0993011568583;54.1030192096141;-2.39
12.0993346483366;54.1034679398786;-1.78
12.099368140728;54.1039166700953;-1.84
12.0994016340324;54.1043654002641;-1.92
12.0994351282498;54.104814130385;-1.99
12.0994686233803;54.105262860458;-2.02
12.099502119424;54.1057115904833;-2.15
12.0995356163807;54.1061603204606;-2.17
12.0995691142507;54.1066090503901;-2.16
12.0996026130339;54.1070577802717;-2.27
12.0996361127303;54.1075065101054;-2.57
12.09966961334;54.1079552398913;-2.71
12.099964214493;54.1016533348046;-1.1
12.0999977114508;54.1021020648901;-1.45
12.1000312093217;54.1025507949278;-1.81
12.1000647081057;54.1029995249175;-2.28
12.1000982078029;54.1034482548594;-2.53
12.1001317084133;54.1038969847535;-1.87
12.1001652099369;54.1043457145996;-2.14
12.1001987123738;54.1047944443979;-2.15
12.1002322157241;54.1052431741483;-2.07
12.1002657199876;54.1056919038509;-2.15
12.1002992251646;54.1061406335056;-2.19
12.1003327312549;54.1065893631124;-2.02
12.1003662382587;54.1070380926713;-2.4
12.1003997461759;54.1074868221824;-2.73
12.1004332550067;54.1079355516456;-3.11
12.1006942359097;54.101184916426;-1.74
12.1007277401723;54.1016336462367;-1.92
12.1007612453482;54.1020823759995;-2.56
12.1007947514374;54.1025311057145;-2.64
12.10082825844;54.1029798353816;-2.72
12.100861766356;54.1034285650008;-2.81
12.1008952751854;54.1038772945721;-2.55
12.1009287849282;54.1043260240955;-2.35
12.1009622955846;54.1047747535711;-2.33
12.1009958071545;54.1052234829988;-2.18
12.1010293196379;54.1056722123786;-2.11
